dt_sin_pri,notified,probable,lab_confirmed,acum_notified,acum_probable,acum_lab_confirmed
2019-06-19,43.42857142857143,11.857142857142858,4.0,51334.42857142857,26849.428571428572,13211.285714285714
2019-06-20,42.285714285714285,13.0,4.428571428571429,51376.71428571428,26862.428571428572,13215.714285714286
2019-06-21,42.42857142857143,12.571428571428571,4.857142857142857,51419.142857142855,26875.0,13220.57142857143
2019-06-22,42.285714285714285,13.0,5.0,51461.42857142857,26888.0,13225.57142857143
2019-06-23,42.857142857142854,13.285714285714286,4.857142857142857,51504.28571428572,26901.285714285714,13230.42857142857
2019-06-24,39.42857142857143,12.0,4.857142857142857,51543.71428571428,26913.285714285714,13235.285714285714
2019-06-25,38.57142857142857,11.857142857142858,4.857142857142857,51582.28571428572,26925.14285714286,13240.142857142857
2019-06-26,40.714285714285715,12.571428571428571,4.714285714285714,51623.0,26937.714285714286,13244.857142857143
2019-06-27,40.0,11.0,4.142857142857143,51663.0,26948.714285714286,13249.0
2019-06-28,39.857142857142854,10.285714285714286,3.5714285714285716,51702.857142857145,26959.0,13252.57142857143
2019-06-29,36.714285714285715,8.857142857142858,3.0,51739.57142857143,26967.85714285714,13255.57142857143
2019-06-30,34.285714285714285,8.857142857142858,3.4285714285714284,51773.857142857145,26976.714285714286,13259.0
2019-07-01,34.857142857142854,9.142857142857142,3.0,51808.71428571428,26985.85714285714,13262.0
2019-07-02,34.714285714285715,9.142857142857142,3.142857142857143,51843.42857142857,26995.0,13265.142857142857
2019-07-03,28.857142857142858,7.571428571428571,3.0,51872.28571428572,27002.571428571428,13268.142857142857
2019-07-04,26.571428571428573,7.571428571428571,3.2857142857142856,51898.857142857145,27010.14285714286,13271.42857142857
2019-07-05,22.428571428571427,7.714285714285714,3.142857142857143,51921.28571428572,27017.85714285714,13274.57142857143
2019-07-06,20.285714285714285,7.142857142857143,3.0,51941.57142857143,27025.0,13277.57142857143
2019-07-07,20.0,7.285714285714286,2.2857142857142856,51961.57142857143,27032.285714285714,13279.857142857143
2019-07-08,17.571428571428573,6.571428571428571,2.2857142857142856,51979.142857142855,27038.85714285714,13282.142857142857
2019-07-09,16.428571428571427,6.0,2.0,51995.57142857143,27044.85714285714,13284.142857142857
2019-07-10,17.714285714285715,6.0,1.7142857142857142,52013.28571428572,27050.85714285714,13285.857142857143
2019-07-11,16.428571428571427,5.142857142857143,1.0,52029.71428571428,27056.0,13286.857142857143
2019-07-12,15.857142857142858,4.714285714285714,0.7142857142857143,52045.57142857143,27060.714285714286,13287.57142857143
2019-07-13,17.0,4.857142857142857,0.7142857142857143,52062.57142857143,27065.571428571428,13288.285714285714
2019-07-14,15.571428571428571,3.857142857142857,0.5714285714285714,52078.142857142855,27069.428571428572,13288.857142857143
2019-07-15,13.571428571428571,3.4285714285714284,0.42857142857142855,52091.71428571428,27072.85714285714,13289.285714285714
2019-07-16,12.428571428571429,3.142857142857143,0.5714285714285714,52104.142857142855,27076.0,13289.857142857143
2019-07-17,12.285714285714286,3.0,0.5714285714285714,52116.42857142857,27079.0,13290.42857142857
2019-07-18,13.0,3.142857142857143,0.5714285714285714,52129.42857142857,27082.14285714286,13291.0
2019-07-19,12.285714285714286,2.857142857142857,1.0,52141.71428571428,27085.0,13292.0
2019-07-20,12.0,2.857142857142857,1.0,52153.71428571428,27087.85714285714,13293.0
2019-07-21,12.428571428571429,2.7142857142857144,1.2857142857142858,52166.142857142855,27090.571428571428,13294.285714285714
2019-07-22,13.0,2.7142857142857144,1.4285714285714286,52179.142857142855,27093.285714285714,13295.714285714286
2019-07-23,12.428571428571429,2.7142857142857144,1.1428571428571428,52191.57142857143,27096.0,13296.857142857143
2019-07-24,12.0,2.7142857142857144,1.0,52203.57142857143,27098.714285714286,13297.857142857143
2019-07-25,10.142857142857142,2.2857142857142856,1.0,52213.71428571428,27101.0,13298.857142857143
2019-07-26,10.285714285714286,2.4285714285714284,0.7142857142857143,52224.0,27103.428571428572,13299.57142857143
2019-07-27,9.285714285714286,2.142857142857143,0.5714285714285714,52233.28571428572,27105.571428571428,13300.142857142857
2019-07-28,8.142857142857142,1.7142857142857142,0.2857142857142857,52241.42857142857,27107.285714285714,13300.42857142857
2019-07-29,7.857142857142857,1.7142857142857142,0.14285714285714285,52249.28571428572,27109.0,13300.57142857143
2019-07-30,9.0,1.5714285714285714,0.2857142857142857,52258.28571428572,27110.571428571428,13300.857142857143
2019-07-31,8.285714285714286,1.1428571428571428,0.2857142857142857,52266.57142857143,27111.714285714286,13301.142857142857
2019-08-01,8.714285714285714,1.2857142857142858,0.2857142857142857,52275.28571428572,27113.0,13301.42857142857
2019-08-02,8.0,0.5714285714285714,0.14285714285714285,52283.28571428572,27113.571428571428,13301.57142857143
2019-08-03,7.857142857142857,0.5714285714285714,0.14285714285714285,52291.142857142855,27114.14285714286,13301.714285714286
